Id,Target
16560,made
16561,made
16562,missed
16563,missed
16564,missed
16565,missed
16566,missed
16567,missed
16568,missed
16569,made
16570,made
16571,missed
16572,missed
16573,missed
16574,made
16575,missed
16576,missed
16577,made
16578,made
16579,missed
16580,missed
16581,made
16582,missed
16583,made
16584,missed
16585,missed
16586,missed
16587,missed
16588,made
16589,made
16590,made
16591,missed
16592,missed
16593,missed
16594,missed
16595,missed
16596,made
16597,made
16598,made
16599,missed
16600,made
16601,made
16602,missed
16603,missed
16604,made
16605,missed
16606,missed
16607,missed
16608,missed
16609,made
16610,missed
16611,missed
16612,missed
16613,missed
16614,missed
16615,missed
16616,made
16617,missed
16618,missed
16619,missed
16620,missed
16621,made
16622,missed
16623,missed
16624,missed
16625,missed
16626,missed
16627,missed
16628,missed
16629,missed
16630,made
16631,made
16632,made
16633,missed
16634,made
16635,missed
16636,missed
16637,missed
16638,made
16639,missed
16640,missed
16641,missed
16642,missed
16643,made
16644,missed
16645,missed
16646,missed
16647,missed
16648,made
16649,made
16650,missed
16651,made
16652,made
16653,made
16654,missed
16655,made
16656,missed
16657,missed
16658,made
16659,missed
16660,missed
16661,made
16662,made
16663,missed
16664,made
16665,made
16666,made
16667,made
16668,missed
16669,missed
16670,made
16671,missed
16672,missed
16673,made
16674,missed
16675,missed
16676,missed
16677,missed
16678,missed
16679,missed
16680,missed
16681,made
16682,made
16683,made
16684,missed
16685,missed
16686,made
16687,made
16688,missed
16689,missed
16690,missed
16691,made
16692,missed
16693,made
16694,made
16695,missed
16696,missed
16697,missed
16698,missed
16699,made
16700,missed
16701,missed
16702,missed
16703,missed
16704,missed
16705,missed
16706,made
16707,missed
16708,made
16709,missed
16710,made
16711,missed
16712,missed
16713,made
16714,missed
16715,missed
16716,missed
16717,made
16718,missed
16719,missed
16720,missed
16721,made
16722,missed
16723,missed
16724,missed
16725,made
16726,missed
16727,missed
16728,missed
16729,made
16730,missed
16731,missed
16732,made
16733,missed
16734,missed
16735,missed
16736,missed
16737,made
16738,made
16739,made
16740,made
16741,missed
16742,made
16743,missed
16744,made
16745,missed
16746,made
16747,missed
16748,missed
16749,missed
16750,made
16751,made
16752,made
16753,missed
16754,made
16755,made
16756,missed
16757,missed
16758,missed
16759,missed
16760,made
16761,missed
16762,missed
16763,made
16764,made
16765,missed
16766,made
16767,made
16768,made
16769,missed
16770,missed
16771,missed
16772,made
16773,missed
16774,made
16775,missed
16776,made
16777,made
16778,made
16779,missed
16780,made
16781,missed
16782,made
16783,made
16784,missed
16785,missed
16786,missed
16787,missed
16788,missed
16789,made
16790,missed
16791,made
16792,missed
16793,missed
16794,made
16795,made
16796,made
16797,missed
16798,made
16799,made
16800,missed
16801,made
16802,made
16803,made
16804,made
16805,made
16806,made
16807,missed
16808,made
16809,missed
16810,missed
16811,made
16812,made
16813,missed
16814,missed
16815,missed
16816,missed
16817,made
16818,missed
16819,missed
16820,made
16821,made
16822,missed
16823,missed
16824,missed
16825,missed
16826,missed
16827,made
16828,made
16829,made
16830,made
16831,made
16832,made
16833,made
16834,missed
16835,missed
16836,missed
16837,missed
16838,missed
16839,missed
16840,missed
16841,made
16842,missed
16843,missed
16844,made
16845,missed
16846,missed
16847,made
16848,missed
16849,missed
16850,made
16851,made
16852,missed
16853,missed
16854,missed
16855,made
16856,missed
16857,made
16858,missed
16859,made
16860,made
16861,made
16862,missed
16863,missed
16864,missed
16865,made
16866,missed
16867,made
16868,made
16869,made
16870,made
16871,missed
16872,made
16873,missed
16874,missed
16875,missed
16876,missed
16877,missed
16878,made
16879,missed
16880,missed
16881,made
16882,missed
16883,made
16884,missed
16885,missed
16886,missed
16887,missed
16888,made
16889,missed
16890,missed
16891,made
16892,missed
16893,made
16894,missed
16895,made
16896,missed
16897,missed
16898,missed
16899,missed
16900,missed
16901,missed
16902,made
16903,missed
16904,made
16905,made
16906,made
16907,missed
16908,missed
16909,made
16910,made
16911,missed
16912,made
16913,made
16914,missed
16915,made
16916,missed
16917,made
16918,made
16919,missed
16920,missed
16921,missed
16922,missed
16923,made
16924,missed
16925,missed
16926,made
16927,made
16928,made
16929,missed
16930,missed
16931,missed
16932,made
16933,made
16934,missed
16935,missed
16936,missed
16937,made
16938,made
16939,missed
16940,missed
16941,made
16942,made
16943,made
16944,made
16945,made
16946,made
16947,made
16948,made
16949,made
16950,missed
16951,made
16952,made
16953,made
16954,missed
16955,made
16956,made
16957,made
16958,missed
16959,made
16960,made
16961,made
16962,missed
16963,missed
16964,missed
16965,missed
16966,missed
16967,missed
16968,made
16969,missed
16970,missed
16971,made
16972,missed
16973,missed
16974,missed
16975,made
16976,missed
16977,missed
16978,made
16979,missed
16980,missed
16981,missed
16982,made
16983,missed
16984,made
16985,missed
16986,missed
16987,made
16988,made
16989,made
16990,made
16991,missed
16992,missed
16993,missed
16994,missed
16995,missed
16996,missed
16997,missed
16998,made
16999,missed
17000,missed
17001,missed
17002,missed
17003,made
17004,missed
17005,missed
17006,missed
17007,made
17008,missed
17009,missed
17010,made
17011,missed
17012,missed
17013,missed
17014,missed
17015,made
17016,made
17017,made
17018,missed
17019,made
17020,made
17021,missed
17022,made
17023,missed
17024,missed
17025,missed
17026,made
17027,made
17028,made
17029,missed
17030,missed
17031,made
17032,missed
17033,made
17034,missed
17035,missed
17036,missed
17037,missed
17038,missed
17039,missed
17040,missed
17041,made
17042,made
17043,made
17044,missed
17045,made
17046,missed
17047,missed
17048,made
17049,made
17050,missed
17051,made
17052,missed
17053,missed
17054,made
17055,made
17056,missed
17057,made
17058,made
17059,made
17060,missed
17061,made
17062,missed
17063,missed
17064,made
17065,made
17066,missed
17067,made
17068,made
17069,missed
17070,made
17071,missed
17072,missed
17073,missed
17074,made
17075,missed
17076,made
17077,missed
17078,made
17079,missed
17080,made
17081,made
17082,missed
17083,missed
17084,made
17085,missed
17086,missed
17087,made
17088,missed
17089,made
17090,missed
17091,made
17092,missed
17093,missed
17094,missed
17095,made
17096,missed
17097,made
17098,made
17099,missed
17100,made
17101,made
17102,missed
17103,missed
17104,missed
17105,made
17106,made
17107,missed
17108,missed
17109,missed
17110,missed
17111,missed
17112,made
17113,missed
17114,missed
17115,missed
17116,missed
17117,made
17118,made
17119,missed
17120,missed
17121,missed
17122,made
17123,made
17124,missed
17125,missed
17126,made
17127,missed
17128,missed
17129,made
17130,made
17131,made
17132,missed
17133,missed
17134,made
17135,missed
17136,missed
17137,missed
17138,missed
17139,made
17140,missed
17141,missed
17142,made
17143,made
17144,made
17145,missed
17146,made
17147,made
17148,missed
17149,missed
17150,missed
17151,missed
17152,missed
17153,missed
17154,missed
17155,missed
17156,missed
17157,made
17158,missed
17159,missed
17160,made
17161,made
17162,made
17163,made
17164,missed
17165,made
17166,missed
17167,missed
17168,made
17169,made
17170,made
17171,made
17172,missed
17173,missed
17174,missed
17175,missed
17176,missed
17177,missed
17178,missed
17179,missed
17180,made
17181,missed
17182,missed
17183,made
17184,missed
17185,made
17186,missed
17187,missed
17188,missed
17189,missed
17190,missed
17191,made
17192,missed
17193,missed
17194,made
17195,missed
17196,made
17197,missed
17198,missed
17199,missed
17200,made
17201,missed
17202,made
17203,made
17204,missed
17205,missed
17206,missed
17207,made
17208,made
17209,missed
17210,missed
17211,made
17212,made
17213,made
17214,missed
17215,missed
17216,missed
17217,made
17218,missed
17219,missed
17220,missed
17221,made
17222,made
17223,missed
17224,missed
17225,missed
17226,made
17227,missed
17228,missed
17229,missed
17230,missed
17231,made
17232,missed
17233,made
17234,made
17235,missed
17236,missed
17237,missed
17238,missed
17239,made
17240,missed
17241,missed
17242,missed
17243,missed
17244,made
17245,made
17246,made
17247,missed
17248,missed
17249,made
17250,missed
17251,missed
17252,made
17253,missed
17254,missed
17255,missed
17256,made
17257,missed
17258,made
17259,made
17260,missed
17261,made
17262,missed
17263,missed
17264,made
17265,made
17266,missed
17267,missed
17268,missed
17269,made
17270,missed
17271,made
17272,made
17273,missed
17274,made
17275,made
17276,missed
17277,made
17278,made
17279,missed
17280,missed
17281,made
17282,missed
17283,missed
17284,missed
17285,made
17286,made
17287,missed
17288,missed
17289,missed
17290,made
17291,missed
17292,made
17293,missed
17294,missed
17295,missed
17296,made
17297,missed
17298,made
17299,missed
17300,made
17301,missed
17302,missed
17303,made
17304,missed
17305,made
17306,missed
17307,missed
17308,missed
17309,missed
17310,made
17311,made
17312,missed
17313,made
17314,made
17315,missed
17316,missed
17317,missed
17318,missed
17319,missed
17320,made
17321,missed
17322,made
17323,missed
17324,missed
17325,missed
17326,missed
17327,missed
17328,missed
17329,missed
17330,made
17331,made
17332,made
17333,made
17334,made
17335,missed
17336,made
17337,made
17338,missed
17339,made
17340,made
17341,made
17342,made
17343,missed
17344,made
17345,missed
17346,made
17347,made
17348,made
17349,missed
17350,missed
17351,made
17352,made
17353,made
17354,made
17355,missed
17356,missed
17357,made
17358,made
17359,made
17360,made
17361,missed
17362,missed
17363,made
17364,made
17365,missed
17366,made
17367,missed
17368,missed
17369,missed
17370,missed
17371,made
17372,missed
17373,missed
17374,made
17375,missed
17376,made
17377,missed
17378,missed
17379,missed
17380,made
17381,missed
17382,missed
17383,missed
17384,made
17385,made
17386,made
17387,missed
17388,made
17389,made
17390,missed
17391,missed
17392,made
17393,missed
17394,made
17395,missed
17396,missed
17397,missed
17398,made
17399,made
17400,missed
17401,missed
17402,missed
17403,missed
17404,missed
17405,missed
17406,missed
17407,made
17408,missed
17409,made
17410,missed
17411,made
17412,missed
17413,missed
17414,made
17415,missed
17416,made
17417,missed
17418,made
17419,made
17420,missed
17421,missed
17422,missed
17423,made
17424,missed
17425,missed
17426,made
17427,made
17428,missed
17429,missed
17430,missed
17431,missed
17432,missed
17433,made
17434,made
17435,missed
17436,missed
17437,missed
17438,missed
17439,made
17440,missed
17441,made
17442,missed
17443,made
17444,missed
17445,missed
17446,missed
17447,made
17448,missed
17449,missed
17450,missed
17451,made
17452,missed
17453,missed
17454,missed
17455,made
17456,missed
17457,made
17458,made
17459,missed
17460,made
17461,missed
17462,made
17463,missed
17464,missed
17465,missed
17466,made
17467,missed
17468,made
17469,missed
17470,missed
17471,made
17472,missed
17473,missed
17474,missed
17475,missed
17476,missed
17477,missed
17478,made
17479,missed
17480,made
17481,missed
17482,missed
17483,made
17484,missed
17485,missed
17486,missed
17487,made
17488,missed
17489,made
17490,made
17491,made
17492,missed
17493,made
17494,missed
17495,made
17496,missed
17497,missed
17498,missed
17499,made
17500,made
17501,made
17502,missed
17503,made
17504,missed
17505,missed
17506,made
17507,missed
17508,made
17509,made
17510,made
17511,made
17512,missed
17513,missed
17514,made
17515,missed
17516,missed
17517,missed
17518,missed
17519,missed
17520,missed
17521,missed
17522,missed
17523,missed
17524,missed
17525,made
17526,missed
17527,made
17528,made
17529,missed
17530,missed
17531,missed
17532,missed
17533,made
17534,made
17535,made
17536,missed
17537,made
17538,missed
17539,made
17540,missed
17541,made
17542,missed
17543,missed
17544,made
17545,made
17546,made
17547,made
17548,made
17549,missed
17550,missed
17551,missed
17552,missed
17553,made
17554,made
17555,missed
17556,missed
17557,missed
17558,missed
17559,made
17560,missed
17561,made
17562,missed
17563,made
17564,made
17565,made
17566,missed
17567,missed
17568,made
17569,missed
17570,missed
17571,missed
17572,missed
17573,missed
17574,made
17575,made
17576,made
17577,made
17578,missed
17579,made
17580,made
17581,missed
17582,missed
17583,missed
17584,missed
17585,made
17586,made
17587,missed
17588,made
17589,made
17590,missed
17591,made
17592,made
17593,missed
17594,made
17595,made
17596,made
17597,made
17598,missed
17599,made
17600,missed
17601,made
17602,missed
17603,missed
17604,missed
17605,made
17606,missed
17607,missed
17608,missed
17609,made
17610,made
17611,made
17612,missed
17613,missed
17614,missed
17615,made
17616,made
17617,missed
17618,made
17619,made
17620,missed
17621,missed
17622,made
17623,missed
17624,made
17625,missed
17626,missed
17627,made
17628,made
17629,missed
17630,made
17631,missed
17632,missed
17633,made
17634,made
17635,made
17636,missed
17637,missed
17638,missed
17639,missed
17640,made
17641,made
17642,missed
17643,made
17644,missed
17645,missed
17646,made
17647,missed
17648,missed
17649,made
17650,missed
17651,missed
17652,missed
17653,missed
17654,missed
17655,missed
17656,made
17657,made
17658,missed
17659,missed
17660,missed
17661,missed
17662,missed
17663,missed
17664,made
17665,missed
17666,made
17667,missed
17668,missed
17669,made
17670,made
17671,missed
17672,missed
17673,missed
17674,made
17675,missed
17676,made
17677,missed
17678,missed
17679,made
17680,made
17681,missed
17682,missed
17683,missed
17684,made
17685,missed
17686,made
17687,made
17688,missed
17689,missed
17690,missed
17691,made
17692,made
17693,missed
17694,missed
17695,made
17696,made
17697,missed
17698,made
17699,made
17700,missed
17701,missed
17702,missed
17703,made
17704,made
17705,missed
17706,missed
17707,made
17708,missed
17709,missed
17710,missed
17711,missed
17712,missed
17713,made
17714,missed
17715,missed
17716,made
17717,made
17718,made
17719,missed
17720,made
17721,made
17722,missed
17723,made
17724,made
17725,missed
17726,missed
17727,made
17728,missed
17729,missed
17730,missed
17731,missed
17732,made
17733,missed
17734,made
17735,missed
17736,missed
17737,missed
17738,made
17739,made
17740,missed
17741,made
17742,missed
17743,missed
17744,missed
17745,missed
17746,missed
17747,missed
17748,missed
17749,made
17750,made
17751,missed
17752,missed
17753,missed
17754,missed
17755,missed
17756,missed
17757,missed
17758,missed
17759,missed
17760,missed
17761,missed
17762,missed
17763,missed
17764,missed
17765,made
17766,missed
17767,made
17768,missed
17769,made
17770,made
17771,missed
17772,missed
17773,missed
17774,made
17775,missed
17776,made
17777,missed
17778,missed
17779,made
17780,made
17781,missed
17782,missed
17783,made
17784,made
17785,made
17786,missed
17787,made
17788,missed
17789,made
17790,made
17791,missed
17792,made
17793,made
17794,made
17795,missed
17796,made
17797,missed
17798,made
17799,missed
17800,missed
17801,made
17802,missed
17803,missed
17804,missed
17805,missed
17806,missed
17807,made
17808,missed
17809,made
17810,made
17811,made
17812,made
17813,made
17814,missed
17815,missed
17816,made
17817,made
17818,missed
17819,made
17820,missed
17821,made
17822,missed
17823,made
17824,missed
17825,missed
17826,missed
17827,made
17828,missed
17829,made
17830,missed
17831,missed
17832,missed
17833,missed
17834,missed
17835,made
17836,made
17837,made
17838,missed
17839,missed
17840,made
17841,made
17842,missed
17843,made
17844,made
17845,made
17846,missed
17847,missed
17848,missed
17849,missed
17850,missed
17851,made
17852,missed
17853,made
17854,missed
17855,missed
17856,missed
17857,made
17858,made
17859,missed
17860,missed
17861,missed
17862,made
17863,made
17864,missed
17865,missed
17866,made
17867,missed
17868,missed
17869,missed
17870,made
17871,missed
17872,missed
17873,missed
17874,made
17875,missed
17876,made
17877,missed
17878,missed
17879,made
17880,made
17881,missed
17882,missed
17883,made
17884,made
17885,made
17886,made
17887,made
17888,missed
17889,missed
17890,missed
17891,made
17892,made
17893,missed
17894,missed
17895,missed
17896,missed
17897,made
17898,made
17899,made
17900,missed
17901,missed
17902,made
17903,missed
17904,missed
17905,missed
17906,missed
17907,missed
17908,missed
17909,made
17910,missed
17911,missed
17912,missed
17913,missed
17914,missed
17915,missed
17916,made
17917,missed
17918,missed
17919,missed
17920,made
17921,made
17922,missed
17923,made
17924,missed
17925,missed
17926,made
17927,missed
17928,made
17929,made
17930,made
17931,made
17932,made
17933,made
17934,missed
17935,made
17936,missed
17937,missed
17938,missed
17939,made
17940,missed
17941,missed
17942,missed
17943,missed
17944,missed
17945,missed
17946,missed
17947,missed
17948,missed
17949,missed
17950,missed
17951,missed
17952,missed
17953,made
17954,missed
17955,missed
17956,missed
17957,made
17958,made
17959,made
17960,made
17961,missed
17962,missed
17963,made
17964,missed
17965,made
17966,missed
17967,made
17968,missed
17969,missed
17970,missed
17971,made
17972,missed
17973,made
17974,made
17975,made
17976,made
17977,made
17978,made
17979,made
17980,made
17981,missed
17982,missed
17983,missed
17984,missed
17985,missed
17986,made
17987,missed
17988,made
17989,missed
17990,made
17991,missed
17992,missed
17993,made
17994,made
17995,missed
17996,missed
17997,missed
17998,made
17999,made
18000,missed
18001,made
18002,missed
18003,missed
18004,missed
18005,missed
18006,missed
18007,missed
18008,missed
18009,made
18010,missed
18011,made
18012,missed
18013,missed
18014,made
18015,made
18016,missed
18017,missed
18018,missed
18019,missed
18020,made
18021,made
18022,made
18023,missed
18024,made
18025,missed
18026,made
18027,missed
18028,missed
18029,made
18030,missed
18031,missed
18032,made
18033,missed
18034,missed
18035,missed
18036,missed
18037,made
18038,made
18039,missed
18040,missed
18041,made
18042,made
18043,missed
18044,missed
18045,made
18046,missed
18047,missed
18048,made
18049,made
18050,missed
18051,missed
18052,made
18053,missed
18054,missed
18055,made
18056,missed
18057,missed
18058,missed
18059,missed
18060,made
18061,made
18062,made
18063,missed
18064,made
18065,made
18066,missed
18067,missed
18068,made
18069,missed
18070,missed
18071,missed
18072,made
18073,missed
18074,made
18075,missed
18076,made
18077,missed
18078,missed
18079,missed
18080,missed
18081,made
18082,made
18083,missed
18084,made
18085,missed
18086,missed
18087,made
18088,made
18089,made
18090,missed
18091,missed
18092,missed
18093,made
18094,made
18095,missed
18096,missed
18097,missed
18098,missed
18099,missed
18100,missed
18101,made
18102,made
18103,missed
18104,missed
18105,made
18106,missed
18107,missed
18108,made
18109,missed
18110,missed
18111,made
18112,made
18113,made
18114,made
18115,missed
18116,missed
18117,missed
18118,missed
18119,made
18120,missed
18121,missed
18122,made
18123,missed
18124,missed
18125,missed
18126,missed
18127,made
18128,missed
18129,missed
18130,made
18131,made
18132,made
18133,missed
18134,missed
18135,missed
18136,missed
18137,made
18138,missed
18139,missed
18140,missed
18141,missed
18142,made
18143,missed
18144,made
18145,missed
18146,made
18147,missed
18148,missed
18149,missed
18150,missed
18151,missed
18152,missed
18153,missed
18154,missed
18155,made
18156,missed
18157,made
18158,made
18159,missed
18160,missed
18161,missed
18162,made
18163,made
18164,made
18165,made
18166,missed
18167,made
18168,made
18169,missed
18170,made
18171,made
18172,missed
18173,missed
18174,missed
18175,missed
18176,made
18177,missed
18178,missed
18179,made
18180,missed
18181,made
18182,made
18183,missed
18184,made
18185,made
18186,missed
18187,missed
18188,missed
18189,made
18190,missed
18191,missed
18192,made
18193,made
18194,made
18195,made
18196,made
18197,made
18198,made
18199,missed
18200,missed
18201,made
18202,missed
18203,made
18204,missed
18205,missed
18206,missed
18207,missed
18208,made
18209,missed
18210,missed
18211,missed
18212,missed
18213,made
18214,missed
18215,missed
18216,missed
18217,missed
18218,missed
18219,missed
18220,made
18221,made
18222,missed
18223,missed
18224,missed
18225,made
18226,missed
18227,made
18228,missed
18229,made
18230,missed
18231,made
18232,made
18233,missed
18234,missed
18235,missed
18236,missed
18237,made
18238,made
18239,missed
18240,made
18241,made
18242,missed
18243,missed
18244,made
18245,missed
18246,made
18247,missed
18248,missed
18249,missed
18250,missed
18251,missed
18252,made
18253,missed
18254,made
18255,missed
18256,made
18257,missed
18258,missed
18259,made
18260,missed
18261,missed
18262,missed
18263,missed
18264,missed
18265,made
18266,made
18267,missed
18268,missed
18269,missed
18270,missed
18271,made
18272,made
18273,made
18274,missed
18275,made
18276,missed
18277,missed
18278,made
18279,made
18280,made
18281,missed
18282,missed
18283,missed
18284,missed
18285,made
18286,missed
18287,made
18288,made
18289,made
18290,missed
18291,made
18292,missed
18293,missed
18294,missed
18295,made
18296,made
18297,made
18298,made
18299,missed
18300,missed
18301,missed
18302,missed
18303,missed
18304,missed
18305,missed
18306,made
18307,missed
18308,made
18309,made
18310,made
18311,missed
18312,missed
18313,made
18314,missed
18315,missed
18316,made
18317,made
18318,missed
18319,made
18320,made
18321,missed
18322,missed
18323,missed
18324,missed
18325,missed
18326,missed
18327,made
18328,made
18329,missed
18330,missed
18331,missed
18332,made
18333,made
18334,made
18335,made
18336,missed
18337,missed
18338,made
18339,made
18340,made
18341,missed
18342,made
18343,missed
18344,missed
18345,missed
18346,missed
18347,made
18348,made
18349,missed
18350,missed
18351,missed
18352,made
18353,missed
18354,missed
18355,missed
18356,made
18357,missed
18358,missed
18359,made
18360,missed
18361,missed
18362,made
18363,made
18364,made
18365,missed
18366,made
18367,missed
18368,missed
18369,missed
18370,missed
18371,made
18372,made
18373,made
18374,made
18375,missed
18376,made
18377,made
18378,missed
18379,missed
18380,made
18381,missed
18382,missed
18383,made
18384,made
18385,missed
18386,missed
18387,missed
18388,made
18389,missed
18390,made
18391,made
18392,missed
18393,made
18394,missed
18395,made
18396,missed
18397,missed
18398,made
18399,missed
18400,made
18401,made
18402,missed
18403,made
18404,missed
18405,made
18406,missed
18407,made
18408,made
18409,made
18410,missed
18411,made
18412,missed
18413,made
18414,made
18415,missed
18416,made
18417,missed
18418,made
18419,made
18420,missed
18421,missed
18422,made
18423,missed
18424,made
18425,missed
18426,missed
18427,made
18428,made
18429,made
18430,missed
18431,missed
18432,made
18433,missed
18434,missed
18435,missed
18436,missed
18437,missed
18438,missed
18439,made
18440,made
18441,made
18442,made
18443,missed
18444,made
18445,missed
18446,missed
18447,missed
18448,missed
18449,missed
18450,missed
18451,missed
18452,missed
18453,missed
18454,missed
18455,made
18456,made
18457,missed
18458,missed
18459,made
18460,made
18461,made
18462,missed
18463,made
18464,missed
18465,missed
18466,made
18467,missed
18468,missed
18469,missed
18470,missed
18471,made
18472,missed
18473,missed
18474,missed
18475,made
18476,missed
18477,made
18478,missed
18479,missed
18480,missed
18481,missed
18482,made
18483,missed
18484,missed
18485,missed
18486,made
18487,missed
18488,missed
18489,made
18490,missed
18491,made
18492,made
18493,made
18494,made
18495,missed
18496,missed
18497,missed
18498,missed
18499,missed
18500,made
18501,made
18502,made
18503,missed
18504,missed
18505,missed
18506,missed
18507,missed
18508,missed
18509,missed
18510,made
18511,missed
18512,made
18513,made
18514,made
18515,made
18516,missed
18517,missed
18518,missed
18519,made
18520,made
18521,missed
18522,made
18523,made
18524,made
18525,missed
18526,made
18527,missed
18528,missed
18529,missed
18530,made
18531,missed
18532,missed
18533,made
18534,made
18535,missed
18536,missed
18537,made
18538,missed
18539,made
18540,missed
18541,missed
18542,missed
18543,made
18544,made
18545,made
18546,made
18547,missed
18548,missed
18549,made
18550,missed
18551,made
18552,missed
18553,made
18554,missed
18555,missed
18556,made
18557,missed
18558,made
18559,missed
18560,missed
18561,made
18562,made
18563,missed
18564,missed
18565,missed
18566,missed
18567,made
18568,missed
18569,made
18570,missed
18571,made
18572,made
18573,missed
18574,made
18575,missed
18576,missed
18577,made
18578,missed
18579,made
18580,missed
18581,made
18582,missed
18583,missed
18584,made
18585,made
18586,made
18587,missed
18588,missed
18589,missed
18590,made
18591,made
18592,missed
18593,missed
18594,missed
18595,missed
18596,missed
18597,missed
18598,made
18599,missed
18600,made
18601,missed
18602,missed
18603,made
18604,missed
18605,made
18606,missed
18607,missed
18608,made
18609,missed
18610,missed
18611,made
18612,made
18613,missed
18614,made
18615,made
18616,made
18617,made
18618,made
18619,missed
18620,made
18621,made
18622,missed
18623,missed
18624,made
18625,made
18626,made
18627,made
18628,made
18629,missed
18630,missed
18631,missed
18632,missed
18633,made
18634,made
18635,made
18636,made
18637,missed
18638,missed
18639,missed
18640,made
18641,missed
18642,made
18643,missed
18644,made
18645,missed
18646,missed
18647,missed
18648,made
18649,made
18650,missed
18651,made
18652,missed
18653,made
18654,missed
18655,missed
18656,made
18657,made
18658,made
18659,made
18660,missed
18661,made
18662,missed
18663,missed
18664,missed
18665,missed
18666,made
18667,made
18668,missed
18669,missed
18670,made
18671,missed
18672,missed
18673,missed
18674,made
18675,missed
18676,made
18677,made
18678,missed
18679,missed
18680,made
18681,made
18682,made
18683,made
18684,missed
18685,made
18686,missed
18687,missed
18688,made
18689,made
18690,missed
18691,missed
18692,made
18693,missed
18694,missed
18695,made
18696,missed
18697,missed
18698,missed
18699,missed
18700,missed
18701,missed
18702,made
18703,missed
18704,missed
18705,missed
18706,made
18707,missed
18708,missed
18709,made
18710,made
18711,made
18712,made
18713,missed
18714,made
18715,missed
18716,missed
18717,made
18718,made
18719,missed
18720,missed
18721,missed
18722,missed
18723,missed
18724,missed
18725,missed
18726,made
18727,made
18728,missed
18729,missed
18730,missed
18731,made
18732,missed
18733,missed
18734,missed
18735,made
18736,made
18737,missed
18738,made
18739,missed
18740,missed
18741,made
18742,missed
18743,made
18744,missed
18745,made
18746,missed
18747,made
18748,made
18749,made
18750,made
18751,made
18752,made
18753,made
18754,missed
18755,made
18756,made
18757,missed
18758,made
18759,made
18760,made
18761,missed
18762,missed
18763,missed
18764,made
18765,missed
18766,missed
18767,missed
18768,made
18769,made
18770,missed
18771,made
18772,made
18773,missed
18774,made
18775,missed
18776,missed
18777,made
18778,made
18779,missed
18780,made
18781,missed
18782,missed
18783,missed
18784,made
18785,made
18786,missed
18787,missed
18788,missed
18789,missed
18790,made
18791,made
18792,made
18793,made
18794,made
18795,made
18796,missed
18797,missed
18798,made
18799,made
18800,missed
18801,missed
18802,missed
18803,made
18804,made
18805,made
18806,missed
18807,missed
18808,made
18809,missed
18810,missed
18811,missed
18812,missed
18813,missed
18814,made
18815,missed
18816,missed
18817,missed
18818,made
18819,made
18820,made
18821,missed
18822,missed
18823,made
18824,missed
18825,missed
18826,missed
18827,missed
18828,made
18829,missed
18830,missed
18831,made
18832,missed
18833,made
18834,made
18835,made
18836,made
18837,missed
18838,made
18839,missed
18840,missed
18841,missed
18842,missed
18843,made
18844,missed
18845,missed
18846,missed
18847,made
18848,missed
18849,missed
18850,made
18851,made
18852,made
18853,missed
18854,missed
18855,missed
18856,made
18857,missed
18858,missed
18859,made
18860,made
18861,made
18862,missed
18863,missed
18864,missed
18865,made
18866,missed
18867,missed
18868,missed
18869,made
18870,made
18871,missed
18872,missed
18873,missed
18874,made
18875,missed
18876,missed
18877,missed
18878,made
18879,missed
18880,missed
18881,missed
18882,missed
18883,missed
18884,missed
18885,missed
18886,missed
18887,missed
18888,missed
18889,missed
18890,made
18891,missed
18892,missed
18893,made
18894,made
18895,missed
18896,made
18897,missed
18898,made
18899,missed
18900,made
18901,missed
18902,missed
18903,made
18904,missed
18905,missed
18906,missed
18907,made
18908,made
18909,made
18910,missed
18911,missed
18912,made
18913,missed
18914,made
18915,missed
18916,missed
18917,missed
18918,made
18919,made
18920,made
18921,missed
18922,missed
18923,missed
18924,made
18925,missed
18926,missed
18927,made
18928,made
18929,made
18930,made
18931,missed
18932,made
18933,missed
18934,made
18935,missed
18936,missed
18937,missed
18938,made
18939,missed
18940,missed
18941,missed
18942,missed
18943,made
18944,missed
18945,missed
18946,missed
18947,missed
18948,missed
18949,made
18950,made
18951,missed
18952,missed
18953,made
18954,missed
18955,missed
18956,made
18957,made
18958,made
18959,missed
18960,missed
18961,missed
18962,missed
18963,made
18964,missed
18965,missed
18966,missed
18967,made
18968,missed
18969,missed
18970,made
18971,missed
18972,missed
18973,missed
18974,missed
18975,missed
18976,made
18977,made
18978,made
18979,made
18980,made
18981,made
18982,made
18983,made
18984,missed
18985,missed
18986,missed
18987,missed
18988,made
18989,missed
18990,missed
18991,missed
18992,made
18993,missed
18994,missed
18995,missed
18996,missed
18997,made
18998,missed
18999,missed
19000,made
19001,missed
19002,missed
19003,made
19004,missed
19005,made
19006,made
19007,made
19008,missed
19009,missed
19010,made
19011,missed
19012,made
19013,missed
19014,missed
19015,made
19016,made
19017,missed
19018,missed
19019,missed
19020,missed
19021,missed
19022,made
19023,made
19024,made
19025,made
19026,missed
19027,missed
19028,missed
19029,made
19030,made
19031,missed
19032,made
19033,made
19034,made
19035,missed
19036,missed
19037,missed
19038,made
19039,made
19040,missed
19041,missed
19042,missed
19043,missed
19044,made
19045,missed
19046,missed
19047,missed
19048,missed
19049,made
19050,made
19051,missed
19052,made
19053,missed
19054,made
19055,missed
19056,missed
19057,missed
19058,made
19059,missed
19060,missed
19061,missed
19062,missed
19063,made
19064,missed
19065,made
